WAP96,WAP100,WAP101,WAP102,WAP104,WAP105,WAP106,WAP107,WAP108,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE
100,-89,-95,100,100,100,100,100,-91,100,-96,100,-97,100,100,5371,28.6,1.5,10CE
100,-92,-91,100,-96,100,100,100,-91,100,-88,100,100,-97,100,5371,28.6,1.5,10CE
100,-84,-97,100,100,100,100,100,-91,100,-82,100,100,-93,100,5371,28.6,1.5,10CE
100,-89,-91,100,100,100,100,100,100,100,-95,100,100,100,100,5371,28.6,1.5,10CE
100,-91,-93,100,100,100,100,100,-93,100,-91,100,100,-97,100,5371,28.6,1.5,10CE
100,-89,100,100,-96,100,100,100,-91,100,-90,100,100,-88,100,5371,28.6,1.5,1210
100,-90,-95,100,100,100,100,100,-93,100,-87,100,-94,100,100,5371,28.6,1.5,1210
100,-87,-91,100,-98,100,100,100,100,100,-84,100,100,-96,100,5371,28.6,1.5,1210
100,-82,-91,100,-93,100,100,100,-91,100,-88,100,-97,-86,100,5371,28.6,1.5,1210
100,-87,-93,100,100,100,100,100,-93,100,-94,100,-97,-85,100,5371,28.6,1.5,1210
100,-87,-91,100,100,100,100,-95,100,100,-84,100,100,100,100,5371,28.6,1.5,1210
100,-88,-88,100,100,100,100,100,-91,100,-82,100,100,-93,100,5371,28.6,1.5,1210
100,-83,-92,100,100,100,100,100,100,100,-83,100,-94,-85,100,5371,28.6,1.5,1210
100,-81,-91,100,100,100,100,100,100,100,-83,100,-91,-85,100,5371,28.6,1.5,1210
100,-90,-89,100,100,100,100,100,100,100,-87,100,-93,-91,100,5371,28.6,1.5,1211
100,-87,-93,100,100,100,100,100,100,100,-88,100,-98,-90,100,5371,28.6,1.5,1211
100,-92,-94,100,100,100,100,100,100,100,-94,100,100,-92,100,5371,28.6,1.5,1211
100,100,-88,100,100,100,100,-96,100,100,-82,100,100,100,100,5371,28.6,1.5,1211
100,-94,-88,100,100,100,100,100,-96,100,-88,100,100,-92,100,5371,28.6,1.5,1211
100,-87,-88,100,-95,100,100,100,100,100,-87,100,100,-93,100,5371,28.6,1.5,1211
100,-89,-97,100,-94,100,100,100,100,100,-85,100,-92,100,100,5371,28.6,1.5,1211
100,-90,-93,100,100,100,100,100,-91,100,-85,100,100,100,100,5371,28.6,1.5,1211
100,-86,-93,100,100,100,100,100,100,100,-90,100,100,100,100,5371,28.6,1.5,1212
100,-87,100,100,-97,100,100,100,-90,100,-87,100,100,-91,100,5371,28.6,1.5,1212
100,-89,-93,100,100,100,100,100,-96,100,-89,100,100,100,100,5371,28.6,1.5,1212
100,-96,-93,100,100,100,100,100,100,100,-87,100,100,100,100,5371,28.6,1.5,1212
100,-87,-95,100,100,100,100,100,-95,100,-86,100,100,100,100,5371,28.6,1.5,1212
100,-98,-92,100,100,100,100,100,100,100,-88,100,100,-95,100,5371,28.6,1.5,1212
100,-93,-96,100,100,100,100,100,-93,100,-87,100,100,100,100,5371,28.6,1.5,1212
100,-88,-91,100,100,100,100,100,-90,100,-84,100,100,-91,100,5371,28.6,1.5,1210
100,-87,-91,100,-95,100,100,100,-93,100,-86,100,100,-90,100,5371,28.6,1.5,1210
100,-85,-99,100,100,100,100,100,-93,100,-92,100,100,-88,100,5371,28.6,1.5,1210
100,-89,-94,100,-98,100,100,100,-93,100,-86,100,100,100,100,5371,28.6,1.5,1210
100,-91,-89,100,-98,100,100,100,-94,100,-86,100,100,-95,100,5371,28.6,1.5,1210
100,-81,-92,100,100,100,100,100,-92,100,-92,100,-96,-89,100,5371,28.6,1.5,1210
100,-87,-95,100,-98,100,100,100,-92,100,-88,100,100,100,100,5371,28.6,1.5,1210
100,-89,-93,100,100,100,100,100,100,100,-88,100,100,100,100,5371,28.6,1.5,1210
100,-85,-93,100,100,100,100,100,100,100,-88,100,100,-92,100,5371,28.6,1.5,121D
100,-85,-98,100,100,100,100,100,100,100,-87,100,100,-92,100,5371,28.6,1.5,121D
100,100,-94,100,100,100,100,100,100,100,-84,100,100,-95,100,5371,28.6,1.5,121D
100,-88,-93,100,100,100,100,100,-94,100,-83,100,100,-92,100,5371,28.6,1.5,121D
100,-83,-91,100,100,100,100,100,-94,100,100,100,100,-90,100,5371,28.6,1.5,121D
100,-87,100,100,100,100,100,100,-93,100,-94,100,100,-91,100,5371,28.6,1.5,121D
100,-86,-97,100,-97,100,100,100,-94,100,-84,100,100,-92,100,5371,28.6,1.5,121D
100,-89,-93,100,100,100,100,100,-94,100,-87,100,100,-90,100,5371,28.6,1.5,121D
100,-92,-91,100,-97,100,100,100,-92,100,-81,100,100,-88,100,5371,28.6,1.5,1F61
100,-91,-90,100,100,100,100,100,100,100,-83,100,100,-95,100,5371,28.6,1.5,1F61
100,-95,-87,100,100,100,100,100,-91,100,-86,100,100,100,100,5371,28.6,1.5,1F61
100,-88,-90,100,100,100,100,100,-93,100,-86,100,100,-96,100,5371,28.6,1.5,1F61
100,-88,-91,100,100,100,100,100,-89,100,-90,100,100,-97,100,5371,28.6,1.5,1F61
100,-90,-89,100,-97,100,100,100,-90,100,-89,100,-96,-94,100,5371,28.6,1.5,1F61
100,-88,-89,100,100,100,100,100,-93,100,-80,100,100,-92,100,5371,28.6,1.5,1F61
100,-91,-87,100,-95,100,100,100,-94,100,-83,100,-98,-93,100,5371,28.6,1.5,1F61
100,-93,-94,100,100,100,100,100,100,100,-82,100,100,-91,100,5371,28.6,1.5,2055
100,-87,-97,100,100,100,100,100,100,100,-83,100,100,-91,100,5371,28.6,1.5,2055
100,-90,-98,100,100,100,100,100,-93,100,-88,100,100,100,100,5371,28.6,1.5,2055
100,-90,-92,100,100,100,100,100,-92,100,-86,100,100,-95,100,5371,28.6,1.5,2055
100,-86,-89,100,100,100,100,100,-91,100,-89,100,-93,-93,100,5371,28.6,1.5,2055
100,-88,100,100,100,100,100,100,-91,100,-83,100,-95,-93,100,5371,28.6,1.5,2055
100,-94,-94,100,100,100,100,100,-93,100,-86,100,100,-97,100,5371,28.6,1.5,2055
100,-95,-91,100,100,100,100,100,-91,100,-90,100,100,-98,100,5371,28.6,1.5,2055
100,-93,-96,100,100,100,100,100,-93,100,-81,100,100,-91,100,5371,28.6,1.5,2055
100,-81,100,100,100,100,100,100,-93,100,-83,100,100,-92,100,5371,28.6,1.5,2055
100,100,-89,100,100,100,100,100,-90,100,-83,100,100,-91,100,5371,28.6,1.5,2005
100,-91,-88,100,100,100,100,100,-90,100,-82,100,100,-87,100,5371,28.6,1.5,2005
100,-90,-92,100,100,100,100,100,-92,100,-83,100,100,-91,100,5371,28.6,1.5,2005
100,-91,-91,100,100,100,100,100,-89,100,-86,100,-95,-95,100,5371,28.6,1.5,2005
100,-87,-89,100,-98,100,100,100,100,100,100,100,100,100,100,5371,28.6,1.5,2005
100,-88,-90,100,100,100,100,100,-88,100,-79,100,-95,-87,100,5371,28.6,1.5,2005
100,-91,-93,100,100,100,100,100,100,100,-79,100,-95,100,100,5371,28.6,1.5,2005
100,-89,-92,100,-94,100,100,100,-88,100,-84,100,100,-94,100,5371,28.6,1.5,2005
100,-91,-88,100,-93,100,100,100,-93,100,-85,100,100,-94,100,5371,28.6,1.5,2005
100,100,100,-87,100,100,100,100,100,100,100,-83,100,100,-93,5716,7.3,6.6,104D
100,100,100,-82,100,100,100,100,100,100,100,-82,100,100,-93,5716,7.3,6.6,104D
100,100,100,-84,100,100,100,100,100,100,100,-86,100,100,-94,5716,7.3,6.6,104D
100,100,100,-83,100,100,100,100,100,100,100,-76,100,100,-94,5716,7.3,6.6,104D
100,100,100,-81,100,100,100,100,100,100,100,-70,100,100,-95,5716,7.3,6.6,104D
100,100,100,-81,100,100,100,100,100,100,100,-83,100,100,-92,5716,7.3,6.6,104D
-97,100,100,-80,100,100,100,100,100,100,100,-77,100,100,100,5716,7.3,6.6,104D
100,100,100,-77,100,100,100,100,100,100,100,-86,100,100,-92,5716,7.3,6.6,1002
100,100,100,-77,100,100,100,100,100,100,100,-80,100,100,-92,5716,7.3,6.6,1002
100,100,100,-87,100,100,100,100,100,100,100,-70,100,100,-95,5716,7.3,6.6,1002
100,100,100,-85,100,100,100,100,100,100,100,-72,100,100,-94,5716,7.3,6.6,1002
-94,100,100,-83,100,100,100,100,100,100,100,-76,100,100,-93,5716,7.3,6.6,1002
100,100,100,-77,100,100,100,100,100,100,100,-75,100,100,-95,5716,7.3,6.6,1002
100,100,100,-75,100,100,100,100,100,100,100,-74,100,100,-89,5716,7.3,6.6,10CE
100,100,100,-78,100,100,100,100,100,100,100,-73,100,100,-89,5716,7.3,6.6,10CE
100,100,100,-83,100,100,100,100,100,100,100,-70,100,100,-94,5716,7.3,6.6,10CE
100,100,100,-85,100,100,100,100,100,100,100,-75,100,100,-93,5716,7.3,6.6,10CE
-98,100,100,-83,100,100,100,100,100,100,100,-72,100,100,-95,5716,7.3,6.6,10CE
-95,100,100,-81,100,100,100,100,100,100,100,-72,100,100,100,5716,7.3,6.6,10CE
100,100,100,-81,100,100,100,100,100,100,100,-79,100,100,-91,5716,7.3,6.6,10CE
100,100,100,-87,100,100,100,100,100,100,100,-79,100,100,-94,5716,7.3,6.6,10CE
100,100,100,-81,100,100,100,100,100,100,100,-78,100,100,-94,5716,7.3,6.6,10CE
100,100,100,-86,100,100,100,100,100,100,100,-86,100,100,-95,5716,7.3,6.6,1210
100,100,100,-83,100,100,100,100,100,100,100,-87,100,100,-97,5716,7.3,6.6,1210
100,100,100,-85,100,100,100,100,100,100,100,-77,100,100,-94,5716,7.3,6.6,1210
100,100,100,-85,100,100,100,100,100,100,100,-77,100,100,-95,5716,7.3,6.6,1210
100,100,100,-85,100,100,100,100,100,100,100,-76,100,100,-96,5716,7.3,6.6,1211
100,100,100,-85,100,100,100,100,100,100,100,-76,100,100,-91,5716,7.3,6.6,1211
100,100,100,-87,100,100,100,100,100,100,100,-72,100,100,-93,5716,7.3,6.6,1211
100,100,100,-85,100,100,100,100,100,100,100,-74,100,100,-93,5716,7.3,6.6,1211
100,100,100,-84,100,100,100,100,100,100,100,-70,100,100,-89,5716,7.3,6.6,1211
100,100,100,-81,100,100,100,100,100,100,100,-71,100,100,-91,5716,7.3,6.6,1211
100,100,100,-81,100,100,100,100,100,100,100,-71,100,100,-93,5716,7.3,6.6,1211
100,100,100,-85,100,100,100,100,100,100,100,-82,100,100,-91,5716,7.3,6.6,1211
100,100,100,-84,100,100,100,100,100,100,100,-86,100,100,-95,5716,7.3,6.6,1211
100,100,100,-83,100,100,100,100,100,100,100,-81,100,100,-96,5716,7.3,6.6,1212
100,100,100,-85,100,100,100,100,100,100,100,-73,100,100,-96,5716,7.3,6.6,1212
-94,100,100,-84,100,100,100,100,100,100,100,-71,100,100,100,5716,7.3,6.6,1212
100,100,100,-85,100,100,100,100,100,100,100,-73,100,100,-93,5716,7.3,6.6,1212
100,100,100,-81,100,100,100,100,100,100,100,-76,100,100,-95,5716,7.3,6.6,1212
100,100,100,-85,100,100,100,100,100,100,100,-77,100,100,-98,5716,7.3,6.6,1212
100,100,100,-83,100,100,100,100,100,100,100,-78,100,100,-93,5716,7.3,6.6,1212
100,100,100,-87,100,100,100,100,100,100,100,-78,100,100,-96,5716,7.3,6.6,1212
100,100,100,-89,100,100,100,100,100,100,100,-73,100,100,-91,5716,7.3,6.6,1210
100,100,100,-87,100,100,100,100,100,100,100,-71,100,100,-97,5716,7.3,6.6,1210
100,100,100,-87,100,100,100,100,100,100,100,-73,100,100,-95,5716,7.3,6.6,1210
100,100,100,-81,100,100,100,100,100,100,100,-73,100,100,-94,5716,7.3,6.6,1210
100,100,100,-75,100,100,100,100,100,100,100,-71,100,100,-94,5716,7.3,6.6,121D
-93,100,100,-87,100,100,100,100,100,100,100,-77,100,100,-91,5716,7.3,6.6,121D
100,100,100,-82,100,100,100,100,100,100,100,-76,100,100,-93,5716,7.3,6.6,121D
100,100,100,-78,100,100,100,100,100,100,100,-68,100,100,-93,5716,7.3,6.6,121D
100,100,100,-81,100,100,100,100,100,100,100,-70,100,100,-90,5716,7.3,6.6,121D
100,100,100,-78,100,100,100,100,100,100,100,-67,100,100,-91,5716,7.3,6.6,121D
100,100,100,-76,100,100,100,100,100,100,100,-78,100,100,-93,5716,7.3,6.6,121D
100,100,100,-79,100,100,100,100,100,100,100,-75,100,100,-91,5716,7.3,6.6,121D
-94,100,100,-78,100,100,100,100,100,100,100,-76,100,100,-93,5716,7.3,6.6,121D
100,100,100,-84,100,100,100,100,100,100,100,-79,100,100,-91,5716,7.3,6.6,1F61
100,100,100,-90,100,100,100,100,100,100,100,-71,100,100,-93,5716,7.3,6.6,1F61
100,100,100,-93,100,100,100,100,100,100,100,-70,100,100,-91,5716,7.3,6.6,1F61
100,100,100,-83,100,100,100,100,100,100,100,-77,100,100,-95,5716,7.3,6.6,1F61
100,100,100,-81,100,100,100,100,100,100,100,-71,100,100,-93,5716,7.3,6.6,1F61
-95,100,100,-85,100,100,100,100,100,100,100,-68,100,100,-90,5716,7.3,6.6,1F61
-95,100,100,-82,100,100,100,100,100,100,100,-77,100,100,-93,5716,7.3,6.6,1F61
100,100,100,-85,100,100,100,100,100,100,100,-74,100,100,-94,5716,7.3,6.6,1F61
100,100,100,-92,100,100,100,100,100,100,100,-85,100,100,-93,5716,7.3,6.6,1F61
100,100,100,-78,100,100,100,100,100,100,100,-81,100,100,-95,5716,7.3,6.6,2055
-95,100,100,-76,100,100,100,100,100,100,100,-78,100,100,-92,5716,7.3,6.6,2005
100,100,100,-79,100,100,100,100,100,100,100,-79,100,100,-94,5716,7.3,6.6,2005
-95,100,100,-78,100,100,100,100,100,100,100,-64,100,100,-87,5716,7.3,6.6,2005
-93,100,100,-78,100,100,100,100,100,100,100,-72,100,100,-89,5716,7.3,6.6,2005
100,100,100,-78,100,100,100,100,100,100,100,-71,100,100,-89,5716,7.3,6.6,2005
-92,100,100,-83,100,100,100,100,100,100,100,-67,100,100,-87,5716,7.3,6.6,2005
-89,100,100,-79,100,100,100,100,100,100,100,-70,100,100,-89,5716,7.3,6.6,2005
100,100,100,-75,100,100,100,100,100,100,100,-74,100,100,-90,5716,7.3,6.6,2005
100,100,100,-76,100,100,100,100,100,100,100,-76,-97,100,-88,5716,7.3,6.6,2005
100,100,100,-91,100,100,100,100,100,100,100,-73,100,100,-95,5714,7.3,4.9,104D
100,100,100,-87,100,100,100,100,100,100,100,-80,100,100,-95,5714,7.3,4.9,1002
-97,100,100,-83,100,100,100,100,100,100,100,-76,100,100,100,5714,7.3,4.9,10CE
-95,100,100,-92,100,100,100,100,100,100,100,-89,100,100,100,5714,7.3,4.9,10CE
-97,100,100,-87,100,100,100,100,100,100,100,-83,100,100,100,5714,7.3,4.9,1212
-94,100,100,-84,100,100,100,100,100,100,100,-82,100,100,100,5714,7.3,4.9,1210
-96,100,100,-74,100,100,100,100,100,100,100,-75,100,100,100,5714,7.3,4.9,121D
-96,100,100,-85,100,100,100,100,100,100,100,-73,100,100,100,5714,7.3,4.9,121D
-95,100,100,-85,100,100,100,100,100,100,100,-77,100,100,100,5714,7.3,4.9,121D
-97,100,100,-79,100,100,100,100,100,100,100,-72,100,100,100,5714,7.3,4.9,1F61
100,100,100,-82,100,100,100,100,100,100,100,-68,100,100,-97,5714,7.3,4.9,1F61
-97,100,100,-86,100,100,100,100,100,100,100,-85,100,100,100,5714,7.3,4.9,2055
-95,100,100,-77,100,100,100,100,100,100,100,-77,100,100,-93,5714,7.3,4.9,2005
-93,100,100,-76,100,100,100,100,100,100,100,-78,100,100,100,5714,7.3,4.9,2005
-93,100,100,-77,100,100,100,100,100,100,100,-73,100,100,100,5714,7.3,4.9,2005
100,100,100,-78,100,100,100,100,100,100,100,-70,100,100,-93,5714,7.3,4.9,2005
100,100,100,-89,100,100,100,100,100,100,100,-71,100,100,-98,5714,7.3,4.9,2005
100,100,100,-80,100,100,100,100,100,100,100,-66,100,100,-96,5714,7.3,4.9,2005
-94,100,100,-79,100,100,100,100,100,100,100,-66,100,100,100,5714,7.3,4.9,2005
100,100,100,-82,100,100,100,100,100,100,100,-82,100,100,-97,5712,7.3,3.2,1002
-98,100,100,-83,100,100,100,100,100,100,100,-85,100,100,100,5712,7.3,3.2,10CE
-96,100,100,-79,100,100,100,100,100,100,100,-82,100,100,100,5712,7.3,3.2,121D
-94,100,100,-85,100,100,100,100,100,100,100,-79,100,100,100,5712,7.3,3.2,121D
-96,100,100,-84,100,100,100,100,100,100,100,-86,100,100,100,5712,7.3,3.2,1F61
-96,100,100,-83,100,100,100,100,100,100,100,-83,100,100,100,5712,7.3,3.2,2005
-95,100,100,-87,100,100,100,100,100,100,100,-82,100,100,100,5711,7.3,1.6,10CE
-97,100,100,-82,100,100,100,100,100,100,100,-79,100,100,100,5711,7.3,1.6,10CE
-96,100,100,-81,100,100,100,100,100,100,100,-90,100,100,100,5711,7.3,1.6,121D
100,100,100,-83,100,100,100,100,100,100,100,-82,100,100,-97,5711,7.3,1.6,121D
-97,100,100,-83,100,100,100,100,100,100,100,-85,100,100,100,5711,7.3,1.6,2055
-92,100,100,-78,100,100,100,100,100,100,100,-83,100,100,100,5711,7.3,1.6,2005
-93,100,100,-81,100,100,100,100,100,100,100,-85,100,100,100,5711,7.3,1.6,2005
100,100,100,-80,100,100,100,100,100,100,100,-79,100,100,-97,5726,8.5,6.6,1002
100,100,100,-82,100,100,100,100,100,100,100,-66,100,100,-89,5726,8.5,6.6,10CE
100,100,100,-87,100,100,100,100,100,100,100,-77,100,100,-91,5726,8.5,6.6,1211
100,100,100,-88,100,100,100,100,100,100,100,-82,100,100,-97,5726,8.5,6.6,1211
100,100,100,-85,100,100,100,100,100,100,100,-87,100,100,-97,5726,8.5,6.6,1210
100,100,100,-83,100,100,100,100,100,100,100,-77,100,100,-90,5726,8.5,6.6,121D
100,100,100,-79,100,100,100,100,100,100,100,-76,100,100,-97,5726,8.5,6.6,121D
-93,100,100,-78,100,100,100,100,100,100,100,-79,100,100,100,5726,8.5,6.6,121D
100,100,100,-83,100,100,100,100,100,100,100,-73,100,100,-93,5726,8.5,6.6,1F61
-94,100,100,-80,100,100,100,100,100,100,100,-78,100,100,100,5726,8.5,6.6,1F61
-94,100,100,-77,100,100,100,100,100,100,100,-72,100,100,-95,5726,8.5,6.6,2005
100,100,100,-77,100,100,100,100,100,100,100,-82,100,100,-94,5726,8.5,6.6,2005
100,100,100,-78,100,100,100,100,100,100,100,-73,100,100,-94,5726,8.5,6.6,2005
-95,100,100,-83,100,100,100,100,100,100,100,-74,100,100,100,5726,8.5,6.6,2005
-94,100,100,-75,100,100,100,100,100,100,100,-70,100,100,100,5726,8.5,6.6,2005
100,100,100,-80,100,100,100,100,100,100,100,-85,100,100,-96,5724,8.5,4.9,1211
100,100,100,-92,100,100,100,100,100,100,100,-77,100,100,-94,5724,8.5,4.9,1211
100,100,100,-86,100,100,100,100,100,100,100,-75,100,100,-95,5724,8.5,4.9,1211
-96,100,100,-85,100,100,100,100,100,100,100,-86,100,100,100,5724,8.5,4.9,121D
-95,100,100,-84,100,100,100,100,100,100,100,-87,100,100,100,5724,8.5,4.9,121D
-94,100,100,-85,100,100,100,100,100,100,100,-85,100,100,-96,5724,8.5,4.9,121D
100,100,100,-85,100,100,100,100,100,100,100,-84,100,100,-95,5724,8.5,4.9,121D
100,100,100,-85,100,100,100,100,100,100,100,-76,100,100,-95,5724,8.5,4.9,1F61
-96,100,100,-76,100,100,100,100,100,100,100,-86,100,100,100,5724,8.5,4.9,2005
100,100,100,-78,100,100,100,100,100,100,100,-73,100,100,-94,5724,8.5,4.9,2005
100,100,100,-77,100,100,100,100,100,100,100,-73,100,100,-91,5724,8.5,4.9,2005
-95,100,100,-87,100,100,100,100,100,100,100,-94,100,100,100,5722,8.5,3.2,10CE
-96,100,100,-89,100,100,100,100,100,100,100,-85,100,100,100,5722,8.5,3.2,10CE
-93,100,100,-91,100,100,100,100,100,100,100,-88,100,100,100,5722,8.5,3.2,10CE
-95,100,100,-85,100,100,100,100,100,100,100,-84,100,100,100,5722,8.5,3.2,1212
-97,100,100,-83,100,100,100,100,100,100,100,-90,100,100,100,5722,8.5,3.2,1212
-95,100,100,-87,100,100,100,100,100,100,100,-84,100,100,100,5722,8.5,3.2,1212
-95,100,100,-87,100,100,100,100,100,100,100,-86,100,100,100,5722,8.5,3.2,1212
-93,100,100,-85,100,100,100,100,100,100,100,-89,100,100,100,5722,8.5,3.2,121D
-94,100,100,-86,100,100,100,100,100,100,100,-88,100,100,100,5722,8.5,3.2,121D
-95,100,100,-89,100,100,100,100,100,100,100,-88,100,100,100,5722,8.5,3.2,121D
-97,100,100,-82,100,100,100,100,100,100,100,-87,100,100,100,5722,8.5,3.2,1F61
-93,100,100,-82,100,100,100,100,100,100,100,-85,100,100,100,5722,8.5,3.2,2005
-98,100,100,-93,100,100,100,100,100,100,100,-94,100,100,100,5721,8.5,1.6,1002
-96,100,100,-83,100,100,100,100,100,100,100,-94,100,100,100,5721,8.5,1.6,1002
-94,100,100,-84,100,100,100,100,100,100,100,-86,100,100,100,5721,8.5,1.6,10CE
-94,100,100,-84,100,100,100,100,100,100,100,-90,100,100,100,5721,8.5,1.6,10CE
-93,100,100,-82,100,100,100,100,100,100,100,-90,100,100,100,5721,8.5,1.6,10CE
-93,100,100,-81,100,100,100,100,100,100,100,-83,100,100,100,5721,8.5,1.6,10CE
-95,100,100,-79,100,100,100,100,100,100,100,-90,100,100,100,5721,8.5,1.6,1211
-97,100,100,-82,100,100,100,100,100,100,100,-88,100,100,100,5721,8.5,1.6,1211
-96,100,100,-81,100,100,100,100,100,100,100,-85,100,100,100,5721,8.5,1.6,1211
-95,100,100,-81,100,100,100,100,100,100,100,-88,100,100,100,5721,8.5,1.6,1212
-93,100,100,-84,100,100,100,100,100,100,100,-79,100,100,100,5721,8.5,1.6,121D
-93,100,100,-84,100,100,100,100,100,100,100,-88,100,100,100,5721,8.5,1.6,121D
-95,100,100,-78,100,100,100,100,100,100,100,-82,100,100,100,5721,8.5,1.6,121D
-91,100,100,-81,100,100,100,100,100,100,100,-81,100,100,100,5721,8.5,1.6,121D
-95,100,100,-85,100,100,100,100,100,100,100,-91,100,100,100,5721,8.5,1.6,1F61
-95,100,100,-93,100,100,100,100,100,100,100,-89,100,100,100,5721,8.5,1.6,1F61
-94,100,100,-88,100,100,100,100,100,100,100,-86,100,100,100,5721,8.5,1.6,2055
-93,100,100,-81,100,100,100,100,100,100,100,-80,100,100,100,5721,8.5,1.6,2005
-92,100,100,-90,100,100,100,100,100,100,100,-97,100,100,100,5721,8.5,1.6,2005
-93,100,100,-78,100,100,100,100,100,100,100,-84,100,100,100,5721,8.5,1.6,2005
-95,100,100,-78,100,100,100,100,100,100,100,-89,100,100,100,5721,8.5,1.6,2005
-91,100,100,-77,100,100,100,100,100,100,100,-84,100,100,100,5721,8.5,1.6,2005
-94,100,100,-79,100,100,100,100,100,100,100,-88,100,100,100,5721,8.5,1.6,2005
100,100,100,-89,100,100,100,100,100,100,100,-77,-98,100,-87,6121,8.3,8.2,104D
-92,100,100,-88,100,100,100,100,100,100,100,-76,-93,100,-88,6121,8.3,8.2,104D
-89,100,100,-93,100,100,100,100,100,100,100,-76,-85,100,100,6121,8.3,8.2,104D
-93,100,100,-92,100,100,100,100,100,100,100,-88,-88,100,-87,6121,8.3,8.2,104D
-93,100,100,-89,100,100,100,100,100,100,100,-86,100,100,-86,6121,8.3,8.2,104D
-93,100,100,-87,100,100,100,100,100,100,100,-81,-93,-97,-93,6121,8.3,8.2,104D
-91,100,100,-93,100,100,100,100,100,100,100,-81,100,100,-87,6121,8.3,8.2,104D
-95,100,100,-91,100,100,100,100,100,100,100,-82,-89,100,-93,6121,8.3,8.2,104D
-95,100,100,100,100,100,100,100,100,100,100,-78,100,100,-93,6121,8.3,8.2,104D
-91,100,100,-89,100,100,100,100,100,100,100,-82,-96,100,-93,6121,8.3,8.2,1002
-94,100,100,-88,100,100,100,100,100,100,100,-85,100,100,-91,6121,8.3,8.2,1002
-93,100,100,-94,100,100,100,100,100,100,100,-82,-93,100,-87,6121,8.3,8.2,1002
-89,100,100,-84,100,100,100,100,100,100,100,-86,-93,100,-88,6121,8.3,8.2,1002
-96,100,100,-90,100,100,100,100,100,100,100,-80,100,100,-88,6121,8.3,8.2,1002
-97,100,100,-89,100,100,100,100,100,100,100,-82,100,100,100,6121,8.3,8.2,1002
-94,100,100,-91,100,100,100,100,100,100,100,-80,-92,100,-93,6121,8.3,8.2,1002
-93,100,100,-93,100,100,100,100,100,100,100,-79,-96,100,-89,6121,8.3,8.2,1002
-91,100,100,-92,100,100,100,100,100,100,100,-88,100,100,-89,6121,8.3,8.2,1002
-90,100,100,-89,100,100,100,100,100,100,100,-74,-87,-93,-87,6121,8.3,8.2,10CE
-94,100,-95,-88,100,100,100,100,100,100,100,-80,-89,-95,-91,6121,8.3,8.2,10CE
-95,100,100,-88,100,100,100,100,100,100,100,-86,-83,100,-88,6121,8.3,8.2,10CE
-91,100,100,-91,100,100,100,100,100,100,100,-85,100,-94,100,6121,8.3,8.2,10CE
-91,100,100,-87,100,100,100,100,100,100,100,-79,-95,-94,-81,6121,8.3,8.2,10CE
-87,100,100,-87,100,100,100,-97,100,100,-96,-79,-94,100,-87,6121,8.3,8.2,10CE
-90,100,100,-89,100,100,100,100,100,100,100,-79,-89,100,-93,6121,8.3,8.2,10CE
-94,100,100,-89,100,100,100,100,100,100,100,-81,-87,100,-91,6121,8.3,8.2,10CE
-88,100,100,-91,100,100,100,100,100,100,100,-81,100,-93,-88,6121,8.3,8.2,10CE
100,100,100,-95,100,100,100,100,100,100,100,-92,100,100,-94,6121,8.3,8.2,1210
100,100,100,-92,100,100,100,100,100,100,100,-84,100,100,-93,6121,8.3,8.2,1210
100,100,100,-93,100,100,100,100,100,100,100,-84,-93,100,-97,6121,8.3,8.2,1210
-93,100,100,-93,100,100,100,100,100,100,100,-81,-91,100,-89,6121,8.3,8.2,1211
-93,100,100,-86,100,100,100,100,100,100,100,-79,-95,-95,-87,6121,8.3,8.2,1211
-95,100,100,-82,100,100,100,100,100,100,100,-81,-94,-94,-88,6121,8.3,8.2,1211
100,100,100,-86,100,100,100,100,100,100,100,-77,-88,100,100,6121,8.3,8.2,1211
-91,100,-97,-89,100,100,100,100,100,100,100,-78,100,100,-86,6121,8.3,8.2,1211
-87,100,100,-91,100,100,100,100,100,100,100,-76,-91,-93,-87,6121,8.3,8.2,1211
-91,100,100,-87,100,100,100,100,100,100,-98,-77,-95,-93,-83,6121,8.3,8.2,1211
-89,100,100,-82,100,100,100,100,100,100,100,-78,-95,100,-83,6121,8.3,8.2,1211
-97,100,100,100,100,100,100,100,100,100,100,-78,100,100,-97,6121,8.3,8.2,1211
100,100,100,-93,100,100,100,100,100,100,100,-81,-96,100,-91,6121,8.3,8.2,1212
-94,100,100,-91,100,100,100,100,100,100,100,-82,-94,100,100,6121,8.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-88,-92,100,-91,6121,8.3,8.2,1212
100,100,100,-89,100,100,100,100,100,100,100,-88,-95,100,-93,6121,8.3,8.2,1212
100,100,100,-91,100,100,100,100,100,100,100,-85,-95,100,-97,6121,8.3,8.2,1212
100,100,100,-90,100,100,100,100,100,100,100,-82,-93,100,-93,6121,8.3,8.2,1212
-95,100,-95,-87,100,100,100,100,100,100,100,-81,-87,100,-87,6121,8.3,8.2,1210
-92,100,100,-89,100,100,100,100,100,100,100,-81,-92,100,-87,6121,8.3,8.2,1210
-91,100,100,-87,100,100,100,100,100,100,100,-78,-92,100,-92,6121,8.3,8.2,1210
100,100,-95,-88,100,100,100,100,100,100,100,-76,-87,-97,-91,6121,8.3,8.2,1210
