WAP96,WAP100,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP110,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE,OLDLABEL,FIXX,FIXY,OLDX,OLDY,ROOMID
-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,1613,1.5,12.5,1F61,1613,1.3,12.1,-29.9,18.1,16
-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,1613,1.5,12.5,1F61,1613,1.3,12.1,-29.9,18.1,16
-69,100,100,-96,100,100,100,100,100,100,100,100,100,100,100,100,-93,1613,1.5,12.5,1F61,1613,1.3,12.1,-29.9,18.1,16
-68,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,1F61,1613,1.3,12.1,-29.9,18.1,16
-67,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,1F61,1613,1.3,12.1,-29.9,18.1,16
-67,100,100,-87,100,100,-96,100,100,100,100,100,100,100,100,100,-93,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-65,100,100,-86,100,100,100,100,100,100,100,100,100,-94,100,100,-97,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-67,100,100,-85,100,100,-95,100,100,100,100,100,100,100,100,100,-96,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-64,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-78,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-68,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-71,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-67,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-92,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-75,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2055,1613,1.3,12.1,-29.9,18.1,16
-70,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-66,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-94,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-66,100,100,-89,100,100,100,100,100,100,100,100,100,-95,100,100,-95,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-66,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-66,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-92,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-71,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-70,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-66,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1613,1.5,12.5,2005,1613,1.3,12.1,-29.9,18.1,16
-66,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-66,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-81,100,100,100,100,100,100,100,100,100,-95,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-66,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-66,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-70,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,-98,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-63,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,104D,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-75,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-97,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-95,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-76,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1002,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-93,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-76,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-76,100,100,-89,100,100,-96,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-75,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-77,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-98,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-78,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,-91,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,-91,1611,1.5,10.2,10CE,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-81,100,100,100,100,100,100,100,100,100,-98,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-70,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-95,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,-94,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-80,100,100,100,100,100,100,100,100,100,-98,100,100,-97,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,-92,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-78,100,100,100,100,100,100,100,100,100,-94,100,100,100,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-79,100,100,100,100,100,100,100,100,100,-96,100,100,100,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-80,100,100,100,100,100,100,100,100,100,-95,100,100,100,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-85,100,100,100,100,100,100,100,100,100,-98,100,100,-98,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-70,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1211,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-70,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1212,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,-97,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-70,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-75,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,-95,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1210,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,-96,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,121D,1615,1.3,10.1,-29.9,20.1,16
-66,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,-94,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,-94,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-80,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-93,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-75,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,-96,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-70,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-97,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-76,100,100,-87,100,100,100,100,100,100,100,100,100,-93,100,100,-88,1611,1.5,10.2,1F61,1615,1.3,10.1,-29.9,20.1,16
-67,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-75,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-85,100,100,100,100,100,100,100,100,100,-94,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-80,100,100,100,100,100,100,100,100,100,-94,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-68,100,100,-79,100,100,100,100,100,100,100,100,100,-95,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-71,100,100,-80,100,100,100,100,100,100,100,100,100,-95,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-66,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2055,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,-97,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-74,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-72,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-73,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,-95,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-78,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,-94,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-69,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,-94,1611,1.5,10.2,2005,1615,1.3,10.1,-29.9,20.1,16
-81,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-91,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-80,100,100,-93,100,100,-95,100,100,100,100,100,100,-94,100,100,-92,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-75,100,100,-89,100,100,-93,100,100,100,100,100,100,-94,100,100,-87,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-77,100,100,-83,100,100,-91,100,100,100,100,100,100,100,100,100,-86,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-92,100,100,-89,100,100,100,100,100,100,-94,100,100,-89,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-84,100,100,-92,100,100,-96,100,100,100,100,100,100,100,100,100,-83,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-78,100,100,-86,100,100,-91,100,100,100,100,100,100,-92,100,100,100,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-77,100,100,-85,100,100,100,100,100,100,100,100,100,-94,100,100,-93,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-91,100,100,100,100,100,100,100,100,100,-92,100,100,-87,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-80,100,100,-85,100,100,-95,100,100,100,100,100,100,100,100,100,-88,1635,3.5,14.8,104D,1631,3.3,14.1,-27.9,16.1,16
-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-82,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,-89,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-95,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,-90,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-84,100,100,100,100,100,-95,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-87,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,1002,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-90,100,100,-97,100,100,100,100,100,100,100,100,100,-92,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-87,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-97,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,-97,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,-91,100,100,-97,100,100,100,100,100,100,100,100,100,-94,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-82,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-96,1635,3.5,14.8,10CE,1631,3.3,14.1,-27.9,16.1,16
-86,100,100,-89,100,100,-93,100,100,100,100,100,100,-98,100,100,-89,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-80,100,100,-91,100,100,-93,100,100,100,100,100,100,100,100,100,-95,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,100,100,100,-96,100,100,100,100,100,100,-95,100,100,-95,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,-96,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-85,100,100,-91,100,100,100,100,100,100,-97,100,100,-87,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,-91,100,100,-92,100,100,100,100,100,100,100,100,100,-91,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-82,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,-93,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-82,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-91,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-77,100,100,-87,100,100,-94,100,100,100,100,100,100,100,100,100,-86,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-80,100,100,-87,100,100,100,100,100,100,100,100,100,-94,100,100,-89,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-79,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,-91,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-84,100,100,100,100,100,-98,100,100,100,100,100,100,-91,100,100,-77,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-89,100,100,-93,100,100,100,100,100,100,-93,100,100,-87,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-89,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,-89,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-78,100,100,-87,100,100,-98,100,100,100,100,100,100,100,100,100,-87,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-80,100,100,-92,100,100,100,100,100,100,100,100,100,-92,100,100,-89,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,100,100,100,-93,100,100,100,100,100,100,-96,100,100,-91,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,-91,100,100,-91,100,100,100,100,100,100,-94,100,100,-85,1635,3.5,14.8,1211,1631,3.3,14.1,-27.9,16.1,16
-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,100,100,100,-98,100,100,100,100,100,100,100,100,100,-94,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,-94,100,100,-96,100,100,100,100,100,100,100,100,100,-94,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-88,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,-94,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-91,100,100,-93,100,100,100,100,100,100,100,100,100,-98,100,100,100,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-99,1635,3.5,14.8,1212,1631,3.3,14.1,-27.9,16.1,16
-77,100,100,-94,100,100,-87,100,100,100,100,100,100,-92,100,100,-86,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-79,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,-88,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-93,100,100,-95,100,100,100,100,100,100,-96,100,100,-93,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-81,100,100,-93,100,100,-93,100,100,100,100,100,100,-95,100,100,-94,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,-87,100,100,100,100,100,100,100,100,100,-97,100,100,-93,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-85,100,100,-93,100,100,-94,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-77,100,100,-93,100,100,-94,100,100,100,100,100,100,100,100,100,-87,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-83,100,100,-88,100,100,-91,100,100,100,100,100,100,100,100,100,-97,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-77,100,100,100,100,100,-91,100,100,100,100,100,100,-96,100,100,-93,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-76,100,100,-94,100,100,-91,100,100,100,100,100,100,100,100,100,100,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
-78,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,-88,1635,3.5,14.8,1210,1631,3.3,14.1,-27.9,16.1,16
